,Hard-U,Fe %,Cr %,Depth,Strikes/mm2,Static Force,Amplitude,Predict,Gradient
1810,200.0,11.6,29.9,1810.0,8571.4,50.0,50.0,200.00003,-6.103515625e-05
1811,200.0,11.6,29.9,1811.0,8571.4,50.0,50.0,200.00006,3.0517578125e-05
1812,200.0,11.6,29.9,1812.0,8571.4,50.0,50.0,200.00003,-3.0517578125e-05
1813,200.0,11.6,29.9,1813.0,8571.4,50.0,50.0,200.00006,3.0517578125e-05
1814,200.0,11.6,29.9,1814.0,8571.4,50.0,50.0,200.00009,3.0517578125e-05
1815,200.0,11.6,29.9,1815.0,8571.4,50.0,50.0,200.00009,-0.0
1816,200.0,11.6,29.9,1816.0,8571.4,50.0,50.0,200.00009,-0.0
1817,200.0,11.6,29.9,1817.0,8571.4,50.0,50.0,200.00009,-0.0
1818,200.0,11.6,29.9,1818.0,8571.4,50.0,50.0,200.00003,-6.103515625e-05
1819,200.0,11.6,29.9,1819.0,8571.4,50.0,50.0,200.00009,6.103515625e-05
1820,200.0,11.6,29.9,1820.0,8571.4,50.0,50.0,200.00009,-0.0
1821,200.0,11.6,29.9,1821.0,8571.4,50.0,50.0,200.00009,-0.0
1822,200.0,11.6,29.9,1822.0,8571.4,50.0,50.0,200.00006,-3.0517578125e-05
1823,200.0,11.6,29.9,1823.0,8571.4,50.0,50.0,200.00003,-3.0517578125e-05
1824,200.0,11.6,29.9,1824.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1825,200.0,11.6,29.9,1825.0,8571.4,50.0,50.0,200.00009,9.1552734375e-05
1826,200.0,11.6,29.9,1826.0,8571.4,50.0,50.0,200.00006,-3.0517578125e-05
1827,200.0,11.6,29.9,1827.0,8571.4,50.0,50.0,200.00006,-0.0
1828,200.0,11.6,29.9,1828.0,8571.4,50.0,50.0,200.00006,-0.0
1829,200.0,11.6,29.9,1829.0,8571.4,50.0,50.0,200.00009,3.0517578125e-05
1830,200.0,11.6,29.9,1830.0,8571.4,50.0,50.0,200.00006,-3.0517578125e-05
1831,200.0,11.6,29.9,1831.0,8571.4,50.0,50.0,200.00003,-3.0517578125e-05
1832,200.0,11.6,29.9,1832.0,8571.4,50.0,50.0,200.00006,3.0517578125e-05
1833,200.0,11.6,29.9,1833.0,8571.4,50.0,50.0,200.00006,-0.0
1834,200.0,11.6,29.9,1834.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1835,200.0,11.6,29.9,1835.0,8571.4,50.0,50.0,200.00008,-0.0
1836,200.0,11.6,29.9,1836.0,8571.4,50.0,50.0,200.00008,-0.0
1837,200.0,11.6,29.9,1837.0,8571.4,50.0,50.0,200.00003,-4.57763671875e-05
1838,200.0,11.6,29.9,1838.0,8571.4,50.0,50.0,200.00008,4.57763671875e-05
1839,200.0,11.6,29.9,1839.0,8571.4,50.0,50.0,200.00003,-4.57763671875e-05
1840,200.0,11.6,29.9,1840.0,8571.4,50.0,50.0,200.00006,3.0517578125e-05
1841,200.0,11.6,29.9,1841.0,8571.4,50.0,50.0,200.00006,-0.0
1842,200.0,11.6,29.9,1842.0,8571.4,50.0,50.0,200.00003,-3.0517578125e-05
1843,200.0,11.6,29.9,1843.0,8571.4,50.0,50.0,200.00003,-0.0
1844,200.0,11.6,29.9,1844.0,8571.4,50.0,50.0,200.00006,3.0517578125e-05
1845,200.0,11.6,29.9,1845.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1846,200.0,11.6,29.9,1846.0,8571.4,50.0,50.0,200.00006,-1.52587890625e-05
1847,200.0,11.6,29.9,1847.0,8571.4,50.0,50.0,200.00003,-3.0517578125e-05
1848,200.0,11.6,29.9,1848.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1849,200.0,11.6,29.9,1849.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1850,200.0,11.6,29.9,1850.0,8571.4,50.0,50.0,200.00008,4.57763671875e-05
1851,200.0,11.6,29.9,1851.0,8571.4,50.0,50.0,200.00003,-4.57763671875e-05
1852,200.0,11.6,29.9,1852.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1853,200.0,11.6,29.9,1853.0,8571.4,50.0,50.0,200.00005,4.57763671875e-05
1854,200.0,11.6,29.9,1854.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1855,200.0,11.6,29.9,1855.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1856,200.0,11.6,29.9,1856.0,8571.4,50.0,50.0,200.00005,4.57763671875e-05
1857,200.0,11.6,29.9,1857.0,8571.4,50.0,50.0,200.0,-4.57763671875e-05
1858,200.0,11.6,29.9,1858.0,8571.4,50.0,50.0,200.0001,0.0001068115234375
1859,200.0,11.6,29.9,1859.0,8571.4,50.0,50.0,200.00005,-6.103515625e-05
1860,200.0,11.6,29.9,1860.0,8571.4,50.0,50.0,200.00012,7.62939453125e-05
1861,200.0,11.6,29.9,1861.0,8571.4,50.0,50.0,200.00005,-7.62939453125e-05
1862,200.0,11.6,29.9,1862.0,8571.4,50.0,50.0,200.00005,-0.0
1863,200.0,11.6,29.9,1863.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1864,200.0,11.6,29.9,1864.0,8571.4,50.0,50.0,200.0001,7.62939453125e-05
1865,200.0,11.6,29.9,1865.0,8571.4,50.0,50.0,200.00005,-6.103515625e-05
1866,200.0,11.6,29.9,1866.0,8571.4,50.0,50.0,200.00005,-0.0
1867,200.0,11.6,29.9,1867.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1868,200.0,11.6,29.9,1868.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1869,200.0,11.6,29.9,1869.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1870,200.0,11.6,29.9,1870.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1871,200.0,11.6,29.9,1871.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1872,200.0,11.6,29.9,1872.0,8571.4,50.0,50.0,200.00003,-0.0
1873,200.0,11.6,29.9,1873.0,8571.4,50.0,50.0,200.00003,-0.0
1874,200.0,11.6,29.9,1874.0,8571.4,50.0,50.0,200.00003,-0.0
1875,200.0,11.6,29.9,1875.0,8571.4,50.0,50.0,200.00008,4.57763671875e-05
1876,200.0,11.6,29.9,1876.0,8571.4,50.0,50.0,200.00009,1.52587890625e-05
1877,200.0,11.6,29.9,1877.0,8571.4,50.0,50.0,200.0,-9.1552734375e-05
1878,200.0,11.6,29.9,1878.0,8571.4,50.0,50.0,200.00008,7.62939453125e-05
1879,200.0,11.6,29.9,1879.0,8571.4,50.0,50.0,200.0,-7.62939453125e-05
1880,200.0,11.6,29.9,1880.0,8571.4,50.0,50.0,200.00003,3.0517578125e-05
1881,200.0,11.6,29.9,1881.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1882,200.0,11.6,29.9,1882.0,8571.4,50.0,50.0,200.00005,-0.0
1883,200.0,11.6,29.9,1883.0,8571.4,50.0,50.0,200.00005,-0.0
1884,200.0,11.6,29.9,1884.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1885,200.0,11.6,29.9,1885.0,8571.4,50.0,50.0,200.00003,-0.0
1886,200.0,11.6,29.9,1886.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1887,200.0,11.6,29.9,1887.0,8571.4,50.0,50.0,200.00005,-0.0
1888,200.0,11.6,29.9,1888.0,8571.4,50.0,50.0,200.00005,-0.0
1889,200.0,11.6,29.9,1889.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1890,200.0,11.6,29.9,1890.0,8571.4,50.0,50.0,200.00008,4.57763671875e-05
1891,200.0,11.6,29.9,1891.0,8571.4,50.0,50.0,200.00005,-3.0517578125e-05
1892,200.0,11.6,29.9,1892.0,8571.4,50.0,50.0,200.00008,3.0517578125e-05
1893,200.0,11.6,29.9,1893.0,8571.4,50.0,50.0,200.00003,-4.57763671875e-05
1894,200.0,11.6,29.9,1894.0,8571.4,50.0,50.0,200.00003,-0.0
1895,200.0,11.6,29.9,1895.0,8571.4,50.0,50.0,200.00009,6.103515625e-05
1896,200.0,11.6,29.9,1896.0,8571.4,50.0,50.0,200.00005,-4.57763671875e-05
1897,200.0,11.6,29.9,1897.0,8571.4,50.0,50.0,200.00003,-1.52587890625e-05
1898,200.0,11.6,29.9,1898.0,8571.4,50.0,50.0,200.00003,-0.0
1899,200.0,11.6,29.9,1899.0,8571.4,50.0,50.0,200.00003,-0.0
1900,200.0,11.6,29.9,1900.0,8571.4,50.0,50.0,200.00005,1.52587890625e-05
1901,200.0,11.6,29.9,1901.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1902,200.0,11.6,29.9,1902.0,8571.4,50.0,50.0,200.00002,-0.0
1903,200.0,11.6,29.9,1903.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1904,200.0,11.6,29.9,1904.0,8571.4,50.0,50.0,200.00005,4.57763671875e-05
1905,200.0,11.6,29.9,1905.0,8571.4,50.0,50.0,200.00006,1.52587890625e-05
1906,200.0,11.6,29.9,1906.0,8571.4,50.0,50.0,200.00002,-4.57763671875e-05
1907,200.0,11.6,29.9,1907.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1908,200.0,11.6,29.9,1908.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1909,200.0,11.6,29.9,1909.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1910,200.0,11.6,29.9,1910.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1911,200.0,11.6,29.9,1911.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1912,200.0,11.6,29.9,1912.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1913,200.0,11.6,29.9,1913.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1914,200.0,11.6,29.9,1914.0,8571.4,50.0,50.0,200.00006,6.103515625e-05
1915,200.0,11.6,29.9,1915.0,8571.4,50.0,50.0,200.00005,-1.52587890625e-05
1916,200.0,11.6,29.9,1916.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1917,200.0,11.6,29.9,1917.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1918,200.0,11.6,29.9,1918.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1919,200.0,11.6,29.9,1919.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1920,200.0,11.6,29.9,1920.0,8571.4,50.0,50.0,200.00002,-4.57763671875e-05
1921,200.0,11.6,29.9,1921.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1922,200.0,11.6,29.9,1922.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1923,200.0,11.6,29.9,1923.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1924,200.0,11.6,29.9,1924.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1925,200.0,11.6,29.9,1925.0,8571.4,50.0,50.0,200.0,-0.0
1926,200.0,11.6,29.9,1926.0,8571.4,50.0,50.0,200.0,-0.0
1927,200.0,11.6,29.9,1927.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1928,200.0,11.6,29.9,1928.0,8571.4,50.0,50.0,200.00002,-0.0
1929,200.0,11.6,29.9,1929.0,8571.4,50.0,50.0,200.00002,-0.0
1930,200.0,11.6,29.9,1930.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1931,200.0,11.6,29.9,1931.0,8571.4,50.0,50.0,200.0,-4.57763671875e-05
1932,200.0,11.6,29.9,1932.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1933,200.0,11.6,29.9,1933.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1934,200.0,11.6,29.9,1934.0,8571.4,50.0,50.0,200.00002,-4.57763671875e-05
1935,200.0,11.6,29.9,1935.0,8571.4,50.0,50.0,200.00002,-0.0
1936,200.0,11.6,29.9,1936.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1937,200.0,11.6,29.9,1937.0,8571.4,50.0,50.0,200.0,-4.57763671875e-05
1938,200.0,11.6,29.9,1938.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1939,200.0,11.6,29.9,1939.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1940,200.0,11.6,29.9,1940.0,8571.4,50.0,50.0,200.00002,-4.57763671875e-05
1941,200.0,11.6,29.9,1941.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1942,200.0,11.6,29.9,1942.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1943,200.0,11.6,29.9,1943.0,8571.4,50.0,50.0,200.00006,4.57763671875e-05
1944,200.0,11.6,29.9,1944.0,8571.4,50.0,50.0,200.00002,-4.57763671875e-05
1945,200.0,11.6,29.9,1945.0,8571.4,50.0,50.0,200.00005,3.0517578125e-05
1946,200.0,11.6,29.9,1946.0,8571.4,50.0,50.0,200.00006,1.52587890625e-05
1947,200.0,11.6,29.9,1947.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1948,200.0,11.6,29.9,1948.0,8571.4,50.0,50.0,200.00008,7.62939453125e-05
1949,200.0,11.6,29.9,1949.0,8571.4,50.0,50.0,200.00006,-1.52587890625e-05
1950,200.0,11.6,29.9,1950.0,8571.4,50.0,50.0,200.00005,-1.52587890625e-05
1951,200.0,11.6,29.9,1951.0,8571.4,50.0,50.0,200.00005,-0.0
1952,200.0,11.6,29.9,1952.0,8571.4,50.0,50.0,200.0,-4.57763671875e-05
1953,200.0,11.6,29.9,1953.0,8571.4,50.0,50.0,200.00005,4.57763671875e-05
1954,200.0,11.6,29.9,1954.0,8571.4,50.0,50.0,200.00005,-0.0
1955,200.0,11.6,29.9,1955.0,8571.4,50.0,50.0,200.0,-4.57763671875e-05
1956,200.0,11.6,29.9,1956.0,8571.4,50.0,50.0,200.0,-0.0
1957,200.0,11.6,29.9,1957.0,8571.4,50.0,50.0,200.00006,6.103515625e-05
1958,200.0,11.6,29.9,1958.0,8571.4,50.0,50.0,200.00005,-1.52587890625e-05
1959,200.0,11.6,29.9,1959.0,8571.4,50.0,50.0,200.00002,-3.0517578125e-05
1960,200.0,11.6,29.9,1960.0,8571.4,50.0,50.0,200.00002,-0.0
1961,200.0,11.6,29.9,1961.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1962,200.0,11.6,29.9,1962.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1963,200.0,11.6,29.9,1963.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1964,200.0,11.6,29.9,1964.0,8571.4,50.0,50.0,200.00006,6.103515625e-05
1965,200.0,11.6,29.9,1965.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1966,200.0,11.6,29.9,1966.0,8571.4,50.0,50.0,200.00003,3.0517578125e-05
1967,200.0,11.6,29.9,1967.0,8571.4,50.0,50.0,200.00002,-1.52587890625e-05
1968,200.0,11.6,29.9,1968.0,8571.4,50.0,50.0,200.00002,-0.0
1969,200.0,11.6,29.9,1969.0,8571.4,50.0,50.0,200.00002,-0.0
1970,200.0,11.6,29.9,1970.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1971,200.0,11.6,29.9,1971.0,8571.4,50.0,50.0,200.0,-0.0
1972,200.0,11.6,29.9,1972.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1973,200.0,11.6,29.9,1973.0,8571.4,50.0,50.0,200.00002,-0.0
1974,200.0,11.6,29.9,1974.0,8571.4,50.0,50.0,200.00003,1.52587890625e-05
1975,200.0,11.6,29.9,1975.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1976,200.0,11.6,29.9,1976.0,8571.4,50.0,50.0,200.00003,3.0517578125e-05
1977,200.0,11.6,29.9,1977.0,8571.4,50.0,50.0,200.00002,-1.52587890625e-05
1978,200.0,11.6,29.9,1978.0,8571.4,50.0,50.0,200.00002,-0.0
1979,200.0,11.6,29.9,1979.0,8571.4,50.0,50.0,200.00008,6.103515625e-05
1980,200.0,11.6,29.9,1980.0,8571.4,50.0,50.0,200.00008,-0.0
1981,200.0,11.6,29.9,1981.0,8571.4,50.0,50.0,200.0,-7.62939453125e-05
1982,200.0,11.6,29.9,1982.0,8571.4,50.0,50.0,200.0,-0.0
1983,200.0,11.6,29.9,1983.0,8571.4,50.0,50.0,200.00006,6.103515625e-05
1984,200.0,11.6,29.9,1984.0,8571.4,50.0,50.0,200.0,-6.103515625e-05
1985,200.0,11.6,29.9,1985.0,8571.4,50.0,50.0,200.0,-0.0
1986,200.0,11.6,29.9,1986.0,8571.4,50.0,50.0,200.00006,6.103515625e-05
1987,200.0,11.6,29.9,1987.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1988,200.0,11.6,29.9,1988.0,8571.4,50.0,50.0,200.00003,-4.57763671875e-05
1989,200.0,11.6,29.9,1989.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1990,200.0,11.6,29.9,1990.0,8571.4,50.0,50.0,200.0,-0.0
1991,200.0,11.6,29.9,1991.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
1992,200.0,11.6,29.9,1992.0,8571.4,50.0,50.0,200.00003,1.52587890625e-05
1993,200.0,11.6,29.9,1993.0,8571.4,50.0,50.0,200.0,-3.0517578125e-05
1994,200.0,11.6,29.9,1994.0,8571.4,50.0,50.0,200.00003,3.0517578125e-05
1995,200.0,11.6,29.9,1995.0,8571.4,50.0,50.0,200.00002,-1.52587890625e-05
1996,200.0,11.6,29.9,1996.0,8571.4,50.0,50.0,200.00002,-0.0
1997,200.0,11.6,29.9,1997.0,8571.4,50.0,50.0,200.0,-1.52587890625e-05
1998,200.0,11.6,29.9,1998.0,8571.4,50.0,50.0,200.0,-0.0
1999,200.0,11.6,29.9,1999.0,8571.4,50.0,50.0,200.0,-0.0
2000,200.0,11.6,29.9,2000.0,8571.4,50.0,50.0,200.00002,1.52587890625e-05
